url,title,brand,Switch Type,Hot-Swap,Keycaps,Keycap Color,Size,Key Count,Frame Color,LED Backlight,Connection,Response Rate,N-Key Rollover,Anti-Ghosting,Compatibility,Physical Layout,Regional Layout,Dimensions,Weight,Warranty,model
https://keybumps.com/keyboard/mk-night-typist-warm-white-led.html,MK Night Typist Warm White LED Mechanical Keyboard,MK,Cherry MX or Kailh BOX,No,Double-shot PBT,Black,Full Size,,Black,White,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Night Typist Warm White LED
https://keybumps.com/keyboard/mk-shadow-guard-light.html,MK Shadow Guard Light Mechanical Keyboard,MK,Cherry MX Red,No,Laser engraved ABS,Black,60%,61 keys,Silver,Purple,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Shadow Guard Light
https://keybumps.com/keyboard/odin-gaming-nova-65-black-aluminum-barebones.html,Odin Gaming Nova 65 Black Aluminum Barebones Mechanical Keyboard,Odin Gaming,Not included,Yes,Not included,Not included,65%,68 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Nova 65 Black Aluminum Barebones
https://keybumps.com/keyboard/razer-blackwidow-v3-mini-hyperspeed-phantom-edition.html,Razer BlackWidow V3 Mini HyperSpeed - Phantom Edition,Razer,Razer Green or Yellow,No,Shine-through,Black,65%,68 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V3 Mini HyperSpeed - Phantom Edition
https://keybumps.com/keyboard/razer-blackwidow-v3-mini-hyperspeed.html,Razer BlackWidow V3 Mini HyperSpeed,Razer,Razer Green or Yellow,No,Double-shot ABS,Black,65%,68 keys,Black,RGB,"Razer HyperSpeed Wireless (2.4 Ghz), Bluetooth, or USB-C",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V3 Mini HyperSpeed
https://keybumps.com/keyboard/razer-blackwidow-v3-quartz.html,Razer BlackWidow V3 Quartz,Razer,Razer Green,No,Double-shot ABS,Pink,Full Size,104 keys,Pink,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,17.76 x 9.66 x 1.66 in,2.83lbs,2 Year,BlackWidow V3 Quartz
https://keybumps.com/keyboard/razer-blackwidow-v3-tenkeyless.html,Razer BlackWidow V3 Tenkeyless,Razer,Razer Green or Yellow,No,ABS,Black,Tenkeyless (TKL),87 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,14.26 x 6.1 x 1.62 in,1.85lbs,2 Year,BlackWidow V3 Tenkeyless
https://keybumps.com/keyboard/razer-blackwidow-v3.html,Razer BlackWidow V3,Razer,Razer Green or Yellow,No,Double-shot ABS,Black,Full Size,104 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,17.76 x 9.66 x 1.66 in,2.83lbs,2 Year,BlackWidow V3
https://keybumps.com/keyboard/razer-blackwidow-v4-75-barebones-white.html,Razer BlackWidow V4 75% Barebones White,Razer,Not included,Yes,Not included,,75%,,White,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 75% Barebones White
https://keybumps.com/keyboard/razer-blackwidow-v4-75-barebones.html,Razer BlackWidow V4 75% Barebones,Razer,Not included,Yes,Not included,,75%,,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 75% Barebones
https://keybumps.com/keyboard/razer-blackwidow-v4-75-phantom-green-edition.html,Razer BlackWidow V4 75% Phantom Green Edition,Razer,Razer Orange Gen-3,Yes,ABS,Transparent,75%,82 keys,White,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 75% Phantom Green Edition
https://keybumps.com/keyboard/razer-blackwidow-v4-75-phantom-white-edition.html,Razer BlackWidow V4 75% Phantom White Edition,Razer,Razer Orange Gen-3,Yes,ABS,Transparent,75%,82 keys,White,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 75% Phantom White Edition
https://keybumps.com/keyboard/razer-blackwidow-v4-75-white.html,Razer BlackWidow V4 75% White,Razer,Razer Orange Gen-3,Yes,ABS,White,75%,82 keys,White,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 75% White
https://keybumps.com/keyboard/razer-blackwidow-v4-75.html,Razer BlackWidow V4 75%,Razer,Razer Orange Gen-3,Yes,ABS,Black,75%,82 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 75%
https://keybumps.com/keyboard/razer-blackwidow-v4-low-profile-hyperspeed.html,Razer BlackWidow V4 Low-Profile HyperSpeed,Razer,"Razer Low Profile Green, Orange or Yellow",No,,Black,Full Size,101 keys,Black,RGB,"USB-C, Wireless (2.4 GHz), or Bluetooth",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 Low-Profile HyperSpeed
https://keybumps.com/keyboard/razer-blackwidow-v4-low-profile-tenkeyless-hyperspeed.html,Razer BlackWidow V4 Low-Profile Tenkeyless HyperSpeed,Razer,"Razer Low Profile Green, Orange or Yellow",No,,Black,Tenkeyless (TKL),84 keys,Black,RGB,"USB-C, Wireless (2.4 GHz), or Bluetooth",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 Low-Profile Tenkeyless HyperSpeed
https://keybumps.com/keyboard/razer-blackwidow-v4-pro-75.html,Razer BlackWidow V4 Pro 75%,Razer,Razer Orange Gen-3,Yes,Doubleshot PBT,Black,75%,84 keys,Black,RGB,"USB-C, Razer HyperSpeed Wireless (2.4 GHz) or Bluetooth 5.1",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 Pro 75%
https://keybumps.com/keyboard/razer-blackwidow-v4-pro-white.html,Razer BlackWidow V4 Pro White,Razer,Razer Green Gen-3,No,Doubleshot ABS,White,Full Size,105 keys,White,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 Pro White
https://keybumps.com/keyboard/razer-blackwidow-v4-pro.html,Razer BlackWidow V4 Pro,Razer,"Razer Green Gen-3, Orange Gen-3, or Yellow Gen-3",No,Doubleshot ABS,Black,Full Size,105 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 Pro
https://keybumps.com/keyboard/razer-blackwidow-v4-tenkeyless-hyperspeed.html,Razer BlackWidow V4 Tenkeyless HyperSpeed,Razer,"Razer Green Gen-3, Orange Gen-3 or Yellow Gen-3",Yes,,Black,Tenkeyless (TKL),84 keys,Black,RGB,"USB-C, Wireless (2.4 GHz), or Bluetooth",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 Tenkeyless HyperSpeed
https://keybumps.com/keyboard/razer-blackwidow-v4-x-fortnite-edition.html,Razer BlackWidow V4 X Fortnite Edition,Razer,Razer Green,No,Doubleshot ABS,Blue,Full Size,106 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 X Fortnite Edition
https://keybumps.com/keyboard/razer-blackwidow-v4-x-minecraft-edition.html,Razer BlackWidow V4 X Minecraft Edition,Razer,Razer Green,No,Doubleshot ABS,Blue,Full Size,106 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 X Minecraft Edition
https://keybumps.com/keyboard/razer-blackwidow-v4-x-pokemon-edition.html,Razer BlackWidow V4 X Pok̩mon Edition,Razer,Razer Green,No,Doubleshot ABS,Blue,Full Size,106 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 X Pok̩mon Edition
https://keybumps.com/keyboard/razer-blackwidow-v4-x-zenless-zone-zero-edition.html,Razer BlackWidow V4 X Zenless Zone Zero Edition,Razer,Razer Green,No,Doubleshot ABS,Blue,Full Size,106 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 X Zenless Zone Zero Edition
https://keybumps.com/keyboard/razer-blackwidow-v4-x.html,Razer BlackWidow V4 X,Razer,Razer Green Gen-3 or Yellow Gen-3,No,Doubleshot ABS,Black,Full Size,106 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4 X
https://keybumps.com/keyboard/razer-blackwidow-v4.html,Razer BlackWidow V4,Razer,Razer Green Gen-3 or Yellow Gen-3,No,Doubleshot ABS,Black,Full Size,105 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,BlackWidow V4
https://keybumps.com/keyboard/razer-cynosa-v2.html,Razer Cynosa V2,Razer,Membrane,No,ABS,Black,Full Size,104 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,18.25 x 6.6 x 1.19 in,,2 Year,Cynosa V2
https://keybumps.com/keyboard/razer-deathstalker-v2-pro-tenkeyless.html,Razer DeathStalker V2 Pro Tenkeyless,Razer,Razer Low-Profile Clicky or Linear Optical,No,Shine-through ABS,Black,Tenkeyless (TKL),87 keys,Black,RGB,"HyperSpeed Wireless (2.4 Ghz), Bluetooth, or USB Type-C",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,DeathStalker V2 Pro Tenkeyless
https://keybumps.com/keyboard/razer-deathstalker-v2-pro-white-tenkeyless.html,Razer DeathStalker V2 Pro Tenkeyless White,Razer,Razer Low-Profile Linear Optical,No,Shine-through ABS,White,Tenkeyless (TKL),87 keys,White,RGB,"HyperSpeed Wireless (2.4 Ghz), Bluetooth, or USB Type-C",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,DeathStalker V2 Pro Tenkeyless White
https://keybumps.com/keyboard/razer-deathstalker-v2-pro-white.html,Razer DeathStalker V2 Pro White,Razer,Razer Low-Profile Clicky Optical,No,Shine-through ABS,White,Full Size,104 keys,White,RGB,"HyperSpeed Wireless (2.4 Ghz), Bluetooth, or USB Type-C",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,DeathStalker V2 Pro White
https://keybumps.com/keyboard/razer-deathstalker-v2-pro.html,Razer DeathStalker V2 Pro,Razer,Razer Low-Profile Clicky or Linear Optical,No,Shine-through ABS,Black,Full Size,104 keys,Black,RGB,"HyperSpeed Wireless (2.4 Ghz), Bluetooth, or USB Type-C",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,DeathStalker V2 Pro
https://keybumps.com/keyboard/razer-deathstalker-v2.html,Razer DeathStalker V2,Razer,Razer Low-Profile Clicky or Linear Optical,No,Shine-through ABS,Black,Full Size,104 keys,Black,RGB,Detachable USB Type-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,DeathStalker V2
https://keybumps.com/keyboard/razer-evisu-blackwidow-v3.html,Razer x EVISU BlackWidow V3,Razer,Razer Green Gen-2,No,UV-Coated ABS,,Full Size,100 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,x EVISU BlackWidow V3
https://keybumps.com/keyboard/razer-huntsman-mini-mercury.html,Razer Huntsman Mini Mercury,Razer,Razer Optical Clicky / Optical Linear,No,Double-shot PBT,White,60%,61 keys,White,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,4.07 x 11.56 x 1.45 in,1.15lbs,2 Year,Huntsman Mini Mercury
https://keybumps.com/keyboard/razer-huntsman-mini.html,Razer Huntsman Mini,Razer,Razer Optical Clicky / Optical Linear,No,Double-shot PBT,Black,60%,61 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,4.07 x 11.56 x 1.45 in,1.15lbs,2 Year,Huntsman Mini
https://keybumps.com/keyboard/razer-huntsman-tournament-edition-green-keycaps.html,Razer Huntsman Tournament Edition Green Keycaps,Razer,Razer Optical Linear,No,Double-shot PBT,Green,Tenkeyless (TKL),87 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman Tournament Edition Green Keycaps
https://keybumps.com/keyboard/razer-huntsman-v2-analog.html,Razer Huntsman V2 Analog,Razer,Razer Analog Optical,No,Double-shot PBT,Black,Full Size,104 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V2 Analog
https://keybumps.com/keyboard/razer-huntsman-v2-tenkeyless-esl-edition.html,Razer Huntsman V2 Tenkeyless ESL Edition,Razer,Razer Optical Linear,No,Double-shot PBT,Black,Tenkeyless (TKL),87 keys,Black,RGB,USB,1 ms / 8000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V2 Tenkeyless ESL Edition
https://keybumps.com/keyboard/razer-huntsman-v2-tenkeyless-quartz.html,Razer Huntsman V2 Tenkeyless Quartz,Razer,Razer Optical Linear Gen-2,No,Double-shot PBT,Pink,Tenkeyless (TKL),87 keys,Pink,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V2 Tenkeyless Quartz
https://keybumps.com/keyboard/razer-huntsman-v2-tenkeyless.html,Razer Huntsman V2 Tenkeyless,Razer,Razer Optical Clicky or Linear Optical,No,Shine-through,Black,Tenkeyless (TKL),87 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V2 Tenkeyless
https://keybumps.com/keyboard/razer-huntsman-v3-pro-8khz.html,Razer Huntsman V3 Pro 8KHz,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,Full Size,100 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro 8KHz
https://keybumps.com/keyboard/razer-huntsman-v3-pro-mini-white.html,Razer Huntsman V3 Pro Mini White,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,White,60%,61 keys,White,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Mini White
https://keybumps.com/keyboard/razer-huntsman-v3-pro-mini.html,Razer Huntsman V3 Pro Mini,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,60%,61 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Mini
https://keybumps.com/keyboard/razer-huntsman-v3-pro-tenkeyless-8khz-esports-green-edition.html,Razer Huntsman V3 Pro Tenkeyless 8KHz Esports Green Edition,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,Tenkeyless (TKL),84 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Tenkeyless 8KHz Esports Green Edition
https://keybumps.com/keyboard/razer-huntsman-v3-pro-tenkeyless-8khz-niko-edition.html,Razer Huntsman V3 Pro Tenkeyless 8KHz NiKo Edition,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,Tenkeyless (TKL),84 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Tenkeyless 8KHz NiKo Edition
https://keybumps.com/keyboard/razer-huntsman-v3-pro-tenkeyless-8khz-white.html,Razer Huntsman V3 Pro Tenkeyless 8KHz White,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,Tenkeyless (TKL),84 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Tenkeyless 8KHz White
https://keybumps.com/keyboard/razer-huntsman-v3-pro-tenkeyless-8khz.html,Razer Huntsman V3 Pro Tenkeyless 8KHz,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,Tenkeyless (TKL),84 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Tenkeyless 8KHz
https://keybumps.com/keyboard/razer-huntsman-v3-pro-tenkeyless-counter-strike-2-edition.html,Razer Huntsman V3 Pro Tenkeyless Counter-Strike 2 Edition,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Red,Tenkeyless (TKL),84 keys,Gold,RGB,Detachable Type C Cable,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Tenkeyless Counter-Strike 2 Edition
https://keybumps.com/keyboard/razer-huntsman-v3-pro-tenkeyless-white.html,Razer Huntsman V3 Pro Tenkeyless White,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,White,Tenkeyless (TKL),84 keys,White,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Tenkeyless White
https://keybumps.com/keyboard/razer-huntsman-v3-pro-tenkeyless.html,Razer Huntsman V3 Pro Tenkeyless,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,Tenkeyless (TKL),84 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro Tenkeyless
https://keybumps.com/keyboard/razer-huntsman-v3-pro.html,Razer Huntsman V3 Pro,Razer,Razer Analog Optical Gen-2,No,Doubleshot PBT,Black,Full Size,100 keys,Black,RGB,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Huntsman V3 Pro
https://keybumps.com/keyboard/razer-joro.html,Razer Joro,Razer,Razer Ultra Low-Profile,No,Laser-Etched ABS,Black,65%,84 keys,Black,RGB,USB-C or Bluetooth 5.0,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Joro
https://keybumps.com/keyboard/razer-ornata-chroma.html,Razer Ornata Chroma,Razer,Razer Mecha-Membrane,No,ABS,Black,Full Size,104 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,10 key,Yes - 100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,18.24 x 6.67 x 1.3 inches,2.10lbs,2 Year,Ornata Chroma
https://keybumps.com/keyboard/razer-ornata-v2.html,Razer Ornata V2,Razer,Razer Mecha-Membrane,No,ABS,Black,Full Size,104 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,10 key,Yes - 100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,60.68 x 18.24 x 1.22 in,3.55lbs,2 Year,Ornata V2
https://keybumps.com/keyboard/razer-ornata-v3-tenkeyless-cinnamoroll.html,Razer Ornata V3 Tenkeyless Cinnamoroll Edition,Razer,Razer Mecha-Membrane,No,UV-coated ABS,White,Tenkeyless (TKL),81 keys,Blue,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Ornata V3 Tenkeyless Cinnamoroll Edition
https://keybumps.com/keyboard/razer-ornata-v3-tenkeyless-hello-kitty-and-friends-edition.html,Razer Ornata V3 Tenkeyless Hello Kitty and Friends Edition,Razer,Razer Mecha-Membrane,No,UV-coated ABS,Purple,Tenkeyless (TKL),81 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Ornata V3 Tenkeyless Hello Kitty and Friends Edition
https://keybumps.com/keyboard/razer-ornata-v3-tenkeyless-kuromi-edition.html,Razer Ornata V3 Tenkeyless Kuromi Edition,Razer,Razer Mecha-Membrane,No,UV-coated ABS,Purple,Tenkeyless (TKL),81 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Ornata V3 Tenkeyless Kuromi Edition
https://keybumps.com/keyboard/razer-ornata-v3-tenkeyless.html,Razer Ornata V3 Tenkeyless,Razer,Razer Mecha-Membrane,No,UV-coated ABS,Black,Tenkeyless (TKL),81 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Ornata V3 Tenkeyless
https://keybumps.com/keyboard/razer-ornata-v3-x.html,Razer Ornata V3 X,Razer,Razer Silent Membrane,No,ABS,Black,Full Size,104 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Ornata V3 X
https://keybumps.com/keyboard/razer-ornata-v3.html,Razer Ornata V3,Razer,Razer Mecha-Membrane,No,ABS,Black,Full Size,104 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Ornata V3
https://keybumps.com/keyboard/razer-pro-type-ultra.html,Razer Pro Type Ultra,Razer,Razer Yellow,No,ABS,White,Full Size,,Silver,White,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Pro Type Ultra
https://keybumps.com/keyboard/razer-tartarus-pro-black.html,Razer Tartarus Pro,Razer,Razer Analog Optical,No,ABS,Black,Keypad,,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Tartarus Pro
https://keybumps.com/keyboard/razer-tartarus-pro-mercury.html,Razer Tartarus Pro Mercury,Razer,Razer Analog Optical,No,ABS,White,Keypad,,White,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Tartarus Pro Mercury
https://keybumps.com/keyboard/razer-tartarus-v2.html,Razer Tartarus V2,Razer,Razer Hybrid Mecha-Membrane,No,ABS,Black,Keypad,32 keys,Black,RGB,Wired USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,2 Year,Tartarus V2
https://keybumps.com/keyboard/realforce-r2-pfu-limited-edition-tkl.html,Realforce R2 PFU Limited Edition TKL Keyboard,Realforce,Topre,No,,Black,Tenkeyless (TKL),87 keys,Black,None,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,14.5 x 5.6 x 1.2 inches,2.43lbs,1 Year,R2 PFU Limited Edition TKL Keyboard
https://keybumps.com/keyboard/realforce-r2-rgb.html,Realforce R2 RGB Full Size Keyboard,Realforce,Topre,No,,Black,Full Sizes,,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,17.9 x 5.6 x 1.2 inch,2.98lbs,1 Year,R2 RGB Full Size Keyboard
https://keybumps.com/keyboard/roccat-horde-aimo.html,Roccat Horde AIMO Membranical RGB Gaming Keyboard,Roccat,Membranical,No,Shine-through,Black,Full Size,109 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,1100 g,1 Year,Horde AIMO Membranical RGB Gaming Keyboard
https://keybumps.com/keyboard/roccat-magma.html,Roccat Magma RGB Membrane Gaming Keyboard,Roccat,Silent membrane,No,Shine-through,Black,Full Size,104 keys,Black,RGB,USB 2.0,1 ms / 1000 Hz,26 Key,100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,452 x 157 x 39 mm,870 g,2 Year,Magma RGB Membrane Gaming Keyboard
https://keybumps.com/keyboard/roccat-pyro.html,Roccat Pyro RGB Mechanical Gaming Keyboard,Roccat,TTC Red,No,Shine through,Black,Full Size,104 keys,Black,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,447 x 152 x 36 mm,1100 g,2 Year,Pyro RGB Mechanical Gaming Keyboard
https://keybumps.com/keyboard/roccat-vulcan-100-aimo.html,Roccat Vulcan 100 AIMO Mechanical Gaming Keyboard,Roccat,Titan Brown Tactile,No,Shine-through,Black,Full Size,104 keys,Silver,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,46.20 x 16.00 x 3.20cm,950 g,1 Year,Vulcan 100 AIMO Mechanical Gaming Keyboard
https://keybumps.com/keyboard/roccat-vulcan-120-aimo.html,Roccat Vulcan 120 AIMO Mechanical Gaming Keyboard,Roccat,Titan Tactile,No,Shine-through,Black,Full Size,104 keys,Silver,RGB,USB,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,46.20 x 23.50 x 3.20cm,1150 g,1 Year,Vulcan 120 AIMO Mechanical Gaming Keyboard
